id,tax:product_cat,post_title,post_content,post_excerpt,Parent_ID,attribute:placeofpublisher,attribute:nameofpublisher,attribute:numofpages,attribute:yearofpublishheb,attribute:yearofpublish,Price$,regular_price,dateupdateprice,priceofsale,attribute:ISBN,Status,attribute:author,Misc,NameatENG,PriceNisNoVat,PublisherCode,CodeOfPublish,WriterEngName,NA,Newsletter,PricePermenrant 
123961,035,סיפורי חצרות ובתים בין החומות,"פרקים בתולדות היישוב היהודי בירושלים העתיקה בדורות האחרונים; חצרות היהודים ברובע המוסלמי, כגון רייסין, הירשנזון, גליציה, ציון המצוינת; מלווה מאות תמונות ומסמכים, עדויות ותחקירים אישיים",Sipure hatserot u-vatim bein ha-homot,7261,ירושלים,ראובן מס,198,,2006,35,88,21-Jun-06,35,965-09-0196-5,,"זכריה,שבתי",,,,,,"Zekharia,Shabtai",,FALSE,TRUE
124085,035,מרכז ההשכלה הירושלמי (מהדורת דפוס דיגיטלי),"שכונת החבשים וסביבתה בעבר, כולל בתים ואישים; בליווי מאות תצלומים ומסמכים",Merkaz Hahaskala Hayerushalmi (digital print),7261,ירושלים,ראובן מס,200,,2006,35,88,12-Jul-06,35,,,"זכריה,שבתי",,,,,,"Zcharya,Shabtai",,FALSE,TRUE
124694,080,עקדת יצחק לזרעו (מהדורה שנייה),"מבט בעין ישראלית; אוסף מחקרים תורניים לזכרו של יצחק הירשברג הי""ד: לקחי העקדה,  השאלה המוסרית, העקדה באמנות, פרשנות ועוד",Akedat Yitshak Le-zar'o (2nd edition),7261,ירושלים,ראובן מס; ק.הנצחת יצחק הירשברג,480,,2006,32,79,25-Sep-06,35,965-90538-0-0,,"רוזנסון,ישראל; לאו,בנימין (עורכים)",,,,,,"Rosenson,Y.; Lau,B. (eds.)",,FALSE,TRUE
124913,060,סנה בוער בקוצק (מהדורה משוכללת חדשה),"נתיב חייו של רבי מנדל; מהדורה משוכללת עם מבוא חדש מאת הרב ד""ר יצחק אלפסי, מפתח מפורט, סדר-דפוס חדש ונקי משיבושים, כריכה קלה",Sene boer be-Kotsk (new edition),7261,ירושלים,ראובן מס,317,,2006,25,65,28-Oct-21,40,965-09-0202-3,,"אוריין,מאיר",,,,,,"Oryan,Meir",,FALSE,TRUE
125072,010,עגנון: סיפור (אינה) סוגיא בגמרא,"שיח ביקורתי חדש על יצירת עגנון הבוחן את התפתחות הטקסט העגנוני על פי המודל התרבותי של הספרות התלמודית, וחושף את ההבנה של עגנון את תרבות המדרש וחז""ל ודרכי ההתחברות המודרניות אליה; הערות, ביבליוגרפיה, מפתח; תקציר באנגלית",Agnon: sipur (eina) sugia be-Gemara,7261,ירושלים,ראובן מס,320,,2006,29,72,12-Nov-06,35,965-09-0200-7,,"חשן,דליה",,,,,,"Hoshen,Dalia",,FALSE,TRUE
125791,035,מאה ואחד (101) אתרים בירושלים ובסביבתה,"אלבום צבעוני ומעודכן על תגליות בירושלים, כולל פינות חבויות, בניינים ומוסדות, תגליות ארכאולוגיות, אתרים בעקבות דמויות, ועוד; המשך לספר ""אתרים ושכונות בירושלים""",101 atarim bi-rushalayim u-visvivata (101 Sites in Jerusalem…),7261,ירושלים,ראובן מס; מולטיפרס,208,,2007,54,136,09-Feb-07,35,965-555-258-6,,"אקרמן,אדם",,,,,,"Akerman,Adam",,FALSE,TRUE
126735,041,דרכה של הלכה,"קריאת נשים בתורה; פרקים במדיניות פסיקה; כולל: עקרונות-על הלכתיים של יחס לבריות, הלכה ושמרנות במציאות משתנה, פסיקה ידידותית, ועוד; הערות ענפות ומפתח מפורט",Darka shel Halakhah,7261,ירושלים,ראובן מס,256,,2007,34,88,04-Jun-07,35,978-965-09-0205-6,,"שפרבר,דניאל",,,,,,"Shperber,Daniel",,FALSE,TRUE
126774,035,ברית החשמונאים,"במאבק לחרות ישראל; מחקר על ארגון שהתקיים בארץ ישראל בשנים 1949-1936, תנועה ציונית חרדית לאומית, שנשאה בגאון את החזון להקמת מדינה עברית עצמאית בארץ-ישראל;  תמונות, מסמכים, שירי חרות וקודש",Berit ha-Hashmonaim,7261,ירושלים,ראובן מס,228,,2007,26,65,07-Jun-07,35,978-965-09-0212-4,,"אבישי,שאול","המחבר 02-5670867, 054-4305051",,,,,"AVISHAI,Shaul",,FALSE,TRUE
126924,130,"פרד""ס הנפש (מהדורת דפוס דיגיטלי)","הגשר הפסיכו-תירפויטי בין הרציונלי למיסטי; בחינת פסיכולוגית של תופעות חברתיות כגון משבר ההצטרפות לכתות, התמכרות לסמים, מיסטיקה יהודית, ועוד; מהדורה ראשונה: אקדמון - 1995; ביבליוגרפיה, מפתח","Parde""s ha-nefesh (digital print edition)",7261,ירושלים,ראובן מס,284,,2007,32,80,27-Jun-07,35,,,"רוטנברג,מרדכי",,,,,,"Rotenberg,Mordekhai",,FALSE,TRUE
127074,060,פרחים ופרחחים,"סיפור הצלחה: מהמעברה ועד להקמת ""גוגל""; אוטוביוגרפיה של ישראלי שעלה  לארץ כנער ממרוקו, התגלגל לצבא, לישיבה, לארה""ב, והקים אחריו צאצאים מופלאים ומיוחדים",Perahim u-pirhahim,7261,ירושלים,ראובן מס,239,,2007,27,68,18-Jul-07,35,978-965-09-0209-4,,"אלבז,ניסים מ.",,,,,,"Elbaz,Nisim M.",,FALSE,TRUE
127075,039,הזמן הכתום,"העקירה מגוש קטיף - יומן אישי; על ילדי הצמתים, הסרטים הכתומים, המשפחות הקרועות, הפוליטיקאים המשופשפים, הטלאי הכתום, נערי הגבעות, ועוד ועוד; לרגל שנתיים ל""התנתקות""",Ha-zeman ha-katom,7261,ירושלים,ראובן מס,264,,2007,27,68,20-Jul-07,35,978-965-09-0219-3,,"הר-נוי,מאיר",,,,,,"Har-Noi,Meir",,FALSE,TRUE
127137,035,הזמן הכתום,"העקירה מגוש קטיף - יומן אישי; תיאור מן השטח של ילדי הצמתים, הטלאי הכתום, החלום ושברו, ועוד; המחבר ליווה את המגורשים כרואה חשבון",Ha-zeman ha-katom,7261,ירושלים,ראובן מס,264,,2007,27,68,26-Jul-07,35,978-965-09-0213-1,,"הר-נוי,מאיר",,,,,,"Har-Noi,Meir",,FALSE,TRUE
127663,010,הדים מבבל (מהדורה שנייה מתוקנת),"ביטויים, אימרות והווי של יהודי בגדאד; עם הקדמה של פרופ' שמואל מורה; המקור בערבית עם תרגום לעברית, תעתיק בעברית, הסבר הביטוי ומקורות; עם מפתחות בעברית ובערבית; מעין המשך לספר ""על נהרות בבל""",Hedim mi-Bavel (2nd edition),7261,ירושלים,ראובן מס,486,,2007,62,156,17-Sep-07,35,965-09-0192-2,,"מאירי,יהושע",,,,,,"Meiri,Yehoshua",,FALSE,TRUE
127664,080,ואם תרצה אמור,"חברותא במדרש ובאגדה; לימוד משותף במשך 6 שנים בין חילוני לרב בישיבת הסדר; תשעה מסות מן המדרש והאגדה, וה זווית המיוחדת שנותן כל אחד מן הלומדים לפרשנות",Ve-im tirtse emor,7261,ירושלים,ראובן מס,176,,2007,27,68,17-Sep-07,35,978-965-09-0218-6,,"ברודצקי,מודי; וינר,דוד הלל",,,,,,"Brodetski,Mudi; Viner,David Hilel",,FALSE,TRUE
127695,060,אלכס - אמנות החיים,"סיפורו של צעיר שעלה מאמריקה ונפל על הגנת המולדת, מתוך מכתביו, יומניו וציוריו; עם הקדמה של עוזי דיין וסר מרטין גילברט; תורגם מאנגלית בידי לילי שטרן; תעודה נדירה של אהבת ארץ-ישראל, הקרבה, מסירות נפש ואהבת אדם",Alex - amanut ha-hayim,7261,ירושלים,ראובן מס,272,,2007,30,78,14-Oct-20,35,978-965-090214-8,,"זינגר,אלכס",,,,,,"Singer,Alex",,FALSE,TRUE
128282,010,פיוטי אליה בר שמעיה (מהדורה שנייה מורחבת),"פיוטיו של המשורר בן המאה ה-11, מבארי שבאיטליה הדרומית; יוצאים לאור על פי כתב-יד ודפוסים, בצירוף חילופי נוסח, ביאורים ואחרית דבר",Piutei Elia bar Shema'aya (2nd enlarged edition),7261,ירושלים,ראובן מס (הפצה),192,,2008,40,100,06-Dec-07,35,978-965-09-0220-9,,"דוד,יונה",,,,,,"David,Yona",,FALSE,TRUE
128477,048,אתיקה טובה לעסקים,הבעיות וההתמודדויות האתיות העיקריות במגזרים העסקיים בארץ ובעולם; מדוע כדאי לאיש עסקים לנהוג באופן מוסרי? כיצד התנהגות אתית מסייעת לצמיחה וגידול בתחום העסקי?,Etika tova la-asakim,7261,ירושלים,ראובן מס,336,,2008,38,96,31-Dec-07,35,978-965-09-0221-6,,"וולף,רות",,,,,,"Wolf,Ruth",,FALSE,TRUE
128478,043,אתיקה טובה לעסקים,הבעיות וההתמודדויות האתיות העיקריות במגזרים העסקיים בארץ ובעולם; מדוע כדאי לאיש עסקים לנהוג באופן מוסרי? כיצד התנהגות אתית מסייעת לצמיחה וגידול בתחום העסקי?,Etika tova la-asakim,7261,ירושלים,ראובן מס,336,,2008,38,96,31-Dec-07,35,978-965-09-0221-6,,"וולף,רות",,,,,,"Wolf,Ruth",,FALSE,TRUE
128479,130,אתיקה טובה לעסקים,הבעיות וההתמודדויות האתיות העיקריות במגזרים העסקיים בארץ ובעולם; מדוע כדאי לאיש עסקים לנהוג באופן מוסרי? כיצד התנהגות אתית מסייעת לצמיחה וגידול בתחום העסקי?,Etika tova la-asakim,7261,ירושלים,ראובן מס,336,,2008,38,96,31-Dec-07,35,978-965-09-0221-6,,"וולף,רות",,,,,,"Wolf,Ruth",,FALSE,TRUE
128543,032,תנועה בחרבות,"מנהיגות אגודת ישראל לנוכח השואה; מחקר הבודק את התנהלות מנהיגי ""אגודת ישראל"" בארץ, באירופה ובארה""ב לפני מלחמת העולם השנייה ובמהלך השואה; עם מקורות ענפים, הערות ומפתח",Tenua Ba-horavot,7261,ירושלים,ראובן מס,336,,2008,35,88,13-Jan-08,35,978-965-09-0219-3,,"פונד,יוסף",,,,,,"Fund,Yosef",,FALSE,TRUE
128544,030,תנועה בחרבות,"מנהיגות אגודת ישראל לנוכח השואה; מחקר הבודק את התנהלות מנהיגי ""אגודת ישראל"" בארץ, באירופה ובארה""ב לפני מלחמת העולם השנייה ובמהלך השואה; עם מקורות ענפים, הערות ומפתח",Tenua Ba-horavot,7261,ירושלים,ראובן מס,336,,2008,35,88,13-Jan-08,35,978-965-09-0219-3,,"פונד,יוסף",,,,,,"Fund,Yosef",,FALSE,TRUE
128662,041,נתיבות פסיקה,"כלים וגישה לפוסק ההלכה; עיון במקורות ההלכה ששובשה עקב טעויות סופר וטעויות פוסקים במהלך הדורות, והקניית כלים מדעיים לפוסק המודרני לפסיקה נכונה; עורך: יואב שורק",Netivot pesika,7261,ירושלים,ראובן מס,207,,2008,34,88,29-Jan-08,35,978-965-09-0224-7,,"שפרבר,דניאל (הרב פרופסור)",,,,,,"Sperber,Daniel",,FALSE,TRUE
128663,095,נתיבות פסיקה,"כלים וגישה לפוסק ההלכה; עיון במקורות ההלכה ששובשה עקב טעויות סופר וטעויות פוסקים במהלך הדורות, והקניית כלים מדעיים לפוסק המודרני לפסיקה נכונה; עורך: יואב שורק",Netivot pesika,7261,ירושלים,ראובן מס,207,,2008,34,88,29-Jan-08,35,978-965-09-0224-7,,"שפרבר,דניאל (הרב פרופסור)",,,,,,"Sperber,Daniel",,FALSE,TRUE
129712,032,זיכרון בספר,"קורות השואה במבואות לספרות הרבנית; תעוד ומחקר של קורות השואה כפי שהעלו רבנים במבואות לספרות רבנית שכתבו; הערות, מפתח; ניתן לרכוש גם תקליטור המביא  את הטקסטים המלאים של המבואות",Zikaron ba-sefer,7261,ירושלים,ראובן מס,320,,2008,26,79,01-May-08,35,978-965-09-222-3,,"ידידיה,אסף; כהן,נתן; פרבשטין,אסתר (עורכים)",,,,,,"Yedidia,Asaf and others (eds.)",,FALSE,TRUE
129713,041,זיכרון בספר,"קורות השואה במבואות לספרות הרבנית; תעוד ומחקר של קורות השואה כפי שהעלו רבנים במבואות לספרות רבנית שכתבו; הערות, מפתח; ניתן לרכוש גם תקליטור המביא  את הטקסטים המלאים של המבואות",Zikaron ba-sefer,7261,ירושלים,ראובן מס,320,,2008,26,79,01-May-08,35,978-965-09-222-3,,"ידידיה,אסף; כהן,נתן; פרבשטין,אסתר (עורכים)",,,,,,"Yedidia,Asaf and others (eds.)",,FALSE,TRUE
129984,035,זיכרונותיה של בת ירושלים,"זיכרונות מהווי החיים בירושלים העתיקה, בעיקר ברובע המוסלמי, בסוף המאה ה-19 וראשית המאה ה- 20; הספר מלווה תמונות, ונוסך אווירה של משפחה של תלמידי חכמים בעלי מעמד אצילי שבאה בקוסטנטינופול והיגרה בשלב מסוים לאמריקה; הספר יצא גם באנגלית, ונערך בידי אלס בנדהיים",Zikhronoteha shel bat Yerushalayim,7261,ירושלים,ראובן מס,256,,2008,25,74,22-May-08,35,978-965-09-0215-5,,"אדלרבלום,נימה (נחמה)",,,,,,"Adlerblum,Nima (Nehama)",,FALSE,TRUE
129985,060,זיכרונותיה של בת ירושלים,"זיכרונות מהווי החיים בירושלים העתיקה, בעיקר ברובע המוסלמי, בסוף המאה ה-19 וראשית המאה ה- 20; הספר מלווה תמונות, ונוסך אווירה של משפחה של תלמידי חכמים בעלי מעמד אצילי שבאה בקוסטנטינופול והיגרה בשלב מסוים לאמריקה; הספר יצא גם באנגלית, ונערך בידי אלס בנדהיים",Zikhronoteha shel bat Yerushalayim,7261,ירושלים,ראובן מס,256,,2008,25,74,22-May-08,35,978-965-09-0215-5,,"אדלרבלום,נימה (נחמה)",,,,,,"Adlerblum,Nima (Nehama)",,FALSE,TRUE
129986,043,עולם לא-מושלם,"למען חירות אחראית; בחינת מצב האדם היהודי בפרט לנוכח המשבר הערכי והרוחני בחברות המערביות; הספר מבוסס על הגות המהר""ל, לפיה היהדות היא אנרגיה אוחנית; הספר תורגם מצרפתית",Olam lo-mushlam,7261,ירושלים,ראובן מס,251,,2008,26,78,22-May-08,35,978-965-09-0228-5,,"גרוס,בנימין",,,,,,"Gros,Biniamin",,FALSE,TRUE
129987,041,עולם לא-מושלם,"למען חירות אחראית; בחינת מצב האדם היהודי בפרט לנוכח המשבר הערכי והרוחני בחברות המערביות; הספר מבוסס על הגות המהר""ל, לפיה היהדות היא אנרגיה אוחנית; הספר תורגם מצרפתית",Olam lo-mushlam,7261,ירושלים,ראובן מס,251,,2008,26,78,22-May-08,35,978-965-09-0228-5,,"גרוס,בנימין",,,,,,"Gros,Biniamin",,FALSE,TRUE
129991,060,אין לי כוח להיות עייפה,"מפנקסי האישי והפוליטי; יומנה והגיגיה של לוחמת לח""י, חברת כנסת וכלת פרס ישראל למפעל חיים; ""מין סיכום חיים של נפש לוהטת ושמה גאולה כהן"" - לדברי אלי ויזל; עם תמונות ומסמכים",Ein li koah li-hiot ayefa,7261,ירושלים,ראובן מס,192,,2008,27,82,27-May-08,35,978-96509-0229-2,,"כהן,גאולה",,,,,,"Kohen,Geula",,FALSE,TRUE
129992,035,אין לי כוח להיות עייפה,"מפנקסי האישי והפוליטי; יומנה והגיגיה של לוחמת לח""י, חברת כנסת וכלת פרס ישראל למפעל חיים; ""מין סיכום חיים של נפש לוהטת ושמה גאולה כהן"" - לדברי אלי ויזל; עם תמונות ומסמכים",Ein li koah li-hiot ayefa,7261,ירושלים,ראובן מס,192,,2008,27,82,27-May-08,35,978-96509-0229-2,,"כהן,גאולה",,,,,,"Kohen,Geula",,FALSE,TRUE
129993,085,איש תם וישר,"לימוד ועיון בספר איוב; ליבון השאלות העמוקות במרכזן שאלת ""צדיק ורע לו"", מתוך ראייה מדעית של מדען; כולל פירוש מלא לכל ספר איוב בלשון תמציתית",Ish tam ve-yashar,7261,ירושלים,ראובן מס,236,,2008,26,78,27-May-08,35,978-965-09-0260-5,,"נבנצל,ישעיה",,,,,,"Neventsal,Yesha'aya",,FALSE,TRUE
129994,041,איש תם וישר,"לימוד ועיון בספר איוב; ליבון השאלות העמוקות במרכזן שאלת ""צדיק ורע לו"", מתוך ראייה מדעית של מדען; כולל פירוש מלא לכל ספר איוב בלשון תמציתית",Ish tam ve-yashar,7261,ירושלים,ראובן מס,236,,2008,26,78,27-May-08,35,978-965-09-0260-5,,"נבנצל,ישעיה",,,,,,"Neventsal,Yesha'aya",,FALSE,TRUE
