post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:ekit_post_views_count,meta:rank_math_analytic_object_id,meta:rank_math_internal_links_processed,meta:rank_math_primary_product_cat,meta:rank_math_seo_score,meta:shopengine_product_views_count,meta:total_sales,attribute:author,attribute_data:author,attribute_default:author,attribute:isbn,attribute_data:isbn,attribute_default:isbn,attribute:nameofpublisher,attribute_data:nameofpublisher,attribute_default:nameofpublisher,attribute:numofpages,attribute_data:numofpages,attribute_default:numofpages,attribute:placeofpublisher,attribute_data:placeofpublisher,attribute_default:placeofpublisher,attribute:yearofpublish,attribute_data:yearofpublish,attribute_default:yearofpublish,attribute:yearofpublishheb,attribute_data:yearofpublishheb,attribute_default:yearofpublishheb
"אחלה שוק / צליח,אריה",אחלה-שוק-צליחאריה,,107316,"פתגמים ירושלמיים עסיסיים, משלים עם מוסר השכל, חכמת הרחוב וניחוחות השוק; פתגמים בערבית הרווחים בשוק, תמונות",,publish,,0,"2022-12-25 19:23:05",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/107316.png ! alt :  ! title : 107316.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%90%d7%97%d7%9c%d7%94-%d7%a9%d7%95%d7%a7-%d7%a6%d7%9c%d7%99%d7%97%d7%90%d7%a8%d7%99%d7%94/,simple,,,,,14,,1,,,14,0,,,,,,,,,,,,,,,,,,,,,
"בין הפטרה לפרשה / שביב,יהודה (הרב)",בין-הפטרה-לפרשה-שביביהודה-הרב,,107396,"על הקשרים בין ההפטרות לפרשות השבוע ולמועדי השנה; בחינת הדגשי חז""ל מבחינה חינוכית, מדוע בחרו דווקא בהפטרה זו ולא אחרת",,publish,,0,"2022-12-25 19:23:06",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/107396.png ! alt :  ! title : 107396.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%91%d7%99%d7%9f-%d7%94%d7%a4%d7%98%d7%a8%d7%94-%d7%9c%d7%a4%d7%a8%d7%a9%d7%94-%d7%a9%d7%91%d7%99%d7%91%d7%99%d7%94%d7%95%d7%93%d7%94-%d7%94%d7%a8%d7%91/,simple,,,,,13,,1,,,13,0,,,,,,,,,,,,,,,,,,,,,
"עגנון המכוסה מן העין / שטרן,דינה",עגנון-המכוסה-מן-העין-שטרןדינה,,107397,"פענוח הסיפורים ""עגונות"", ""בגעת החול"", ""האדונית והרוכל""; גילויים של סאטירה על הציונות ההרצליאנית, של אנטיתזה אליגורית ל""שיר השירים"" ועוד גילויים; בליווי טבלאות השוואה ותקציר באנגלית",,publish,,0,"2022-12-25 19:23:07",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/107397.png ! alt :  ! title : 107397.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a2%d7%92%d7%a0%d7%95%d7%9f-%d7%94%d7%9e%d7%9b%d7%95%d7%a1%d7%94-%d7%9e%d7%9f-%d7%94%d7%a2%d7%99%d7%9f-%d7%a9%d7%98%d7%a8%d7%9f%d7%93%d7%99%d7%a0%d7%94/,simple,,,,,7,,1,,,7,0,,,,,,,,,,,,,,,,,,,,,
"שיפור מיומנויות בהבנת הנקרא / קרניאל,מרדכי",שיפור-מיומנויות-בהבנת-הנקרא-קרניאלמר,,107921,"חומר עזר לגילאי 18-15, וללומד המבוגר; עיון ודיון בקטעים אקטואליים בנושאי חינוך לערכים, חופש הביטוי, תקשורת ודמוקרטיה, גיוס לצה""ל ועוד ועוד, כולל מבחנים בסוף כל קטע",,publish,,0,"2022-12-25 19:23:08",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/107921.png ! alt :  ! title : 107921.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a9%d7%99%d7%a4%d7%95%d7%a8-%d7%9e%d7%99%d7%95%d7%9e%d7%a0%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%94%d7%91%d7%a0%d7%aa-%d7%94%d7%a0%d7%a7%d7%a8%d7%90-%d7%a7%d7%a8%d7%a0%d7%99%d7%90%d7%9c%d7%9e%d7%a8/,simple,,,,,25,,1,,,25,0,,,,,,,,,,,,,,,,,,,,,
"לקסיקון הכנויים בלשון הפייטנים / דוד,יונה",לקסיקון-הכנויים-בלשון-הפייטנים-דודיו,,108375,"עשרים אלף כנויי-קודש ממשוררי ימי-הביניים, מבוארים וערוכים בסדר אלפביתי, בליווי ציוני מקורותיהם; מבוא מפורט, ביבליוגרפיה, מקורות, מבוא מקוצר באנגלית",,publish,,0,"2022-12-25 19:23:09",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/108375.png ! alt :  ! title : 108375.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9c%d7%a7%d7%a1%d7%99%d7%a7%d7%95%d7%9f-%d7%94%d7%9b%d7%a0%d7%95%d7%99%d7%99%d7%9d-%d7%91%d7%9c%d7%a9%d7%95%d7%9f-%d7%94%d7%a4%d7%99%d7%99%d7%98%d7%a0%d7%99%d7%9d-%d7%93%d7%95%d7%93%d7%99%d7%95/,simple,,,,,9,,1,,,9,0,,,,,,,,,,,,,,,,,,,,,
"מקורות הרב / טורקל,אלי וחיים",מקורות-הרב-טורקלאלי-וחיים,,108709,", מפתחות וביבליוגרפיה לתורת הרב יוסף דוב סולובייצ'יק לפי נושאים ומקורות.
תורתו והגותו של הרב הגאון יוסף דב הלוי סולובייצ'יק נלמדות על ידי אנשים רבים מתחומים שונים, הן על ידי תלמידי חכמים והן על ידי פילוסופים והוגי דעות, המתענינים בהשקפותיו בנושאי הלכה תלמוד ופילוסופיה יהודית. עבודותיו משמשות גם היסטוריונים החוקרים את השפעתו על חיי היהדות העכשויים הן בארצות הברית והן בישראל.
הרב כתב ארבע עבודות מרכזיות ומספר מאמרים הלכתיים. בנוסף לכך נשא מספר רב של הרצאות אשר שוכתבו והתפרסמו מאוחר יותר. יחד עם זאת עבודותיו ועבודות תלמידיו עליו הופצו בצורות שונות של כתבים, בעל פה ובאינטרנט. עובדה זו מקשה על הלומד המתעניין לאתר נושא מסוים אשר יש לו עניין בו. ספר זה מהווה מפתח המאפשר חיפוש אחר כל נושא מבוקש בכתבי הרב. הן על פי נושא והן על פי מקומו בתנ""ך, בתלמוד, ברמב""ם וכו'.
העורכים ומלקטים הביאו בספר גם הפניות לאתרי אינטרנט בהם נמצא חומר הקשור לרב סולובייצ'יק.
ספר זה מהוה כלי עזר חיוני לכל המבקש ומתעניין בתורת הרב הפילוסוף מבוסטון.",,publish,,0,"2022-12-25 19:22:53",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/108709.png ! alt :  ! title : 108709.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%a7%d7%95%d7%a8%d7%95%d7%aa-%d7%94%d7%a8%d7%91-%d7%98%d7%95%d7%a8%d7%a7%d7%9c%d7%90%d7%9c%d7%99-%d7%95%d7%97%d7%99%d7%99%d7%9d/,simple,,,,,3,,1,,,3,0,,,,,,,,,,,,,,,,,,,,,
"מדוע יהודי? / רוזן,יוסף",מדוע-יהודי-רוזןיוסף,,109145,"דרכו של גר אל היהדות המתחילה בביקור במחנה אושוויץ; יומן חוויות ורגשות ונסיון למענה על שאלות פילוסופיות בסגנון ""מדוע לא יבער הסנה""; ספר מרתק",,publish,,0,"2022-12-25 19:22:54",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/109145.png ! alt :  ! title : 109145.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%93%d7%95%d7%a2-%d7%99%d7%94%d7%95%d7%93%d7%99-%d7%a8%d7%95%d7%96%d7%9f%d7%99%d7%95%d7%a1%d7%a3/,simple,,,,,6,,1,,,6,0,,,,,,,,,,,,,,,,,,,,,
"תמיהה ומבוכה / רבינוביץ,הרב אברהם צבי הלוי",תמיהה-ומבוכה-רבינוביץהרב-אברהם-צבי-הל,,111137,,,publish,,0,"2022-12-25 19:22:55",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/111137.png ! alt :  ! title : 111137.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%aa%d7%9e%d7%99%d7%94%d7%94-%d7%95%d7%9e%d7%91%d7%95%d7%9b%d7%94-%d7%a8%d7%91%d7%99%d7%a0%d7%95%d7%91%d7%99%d7%a5%d7%94%d7%a8%d7%91-%d7%90%d7%91%d7%a8%d7%94%d7%9d-%d7%a6%d7%91%d7%99-%d7%94%d7%9c/,simple,,,,,25,,1,,,25,0,,,,,,,,,,,,,,,,,,,,,
"אשכולות תמר / תמר,דוד",אשכולות-תמר-תמרדוד,,111606,"מחקרים ועיונים בתולדות צפת וחכמיה וגדולי ישראל  בדורות האחרונים",,publish,,0,"2022-12-25 19:22:56",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/111606.png ! alt :  ! title : 111606.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%90%d7%a9%d7%9b%d7%95%d7%9c%d7%95%d7%aa-%d7%aa%d7%9e%d7%a8-%d7%aa%d7%9e%d7%a8%d7%93%d7%95%d7%93/,simple,,,,,7,,1,,,7,0,,,,,,,,,,,,,,,,,,,,,
"בהתהפך הגלגל / קרויטנר,ש""י",בהתהפך-הגלגל-קרויטנרשי,,111826,"שני סיפורים, הראשון מימי העליית הנאצים לשלטון והשני מימי קריסת הכיבוש הגרמני בפולין",,publish,,0,"2022-12-25 19:22:57",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/111826.png ! alt :  ! title : 111826.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%91%d7%94%d7%aa%d7%94%d7%a4%d7%9a-%d7%94%d7%92%d7%9c%d7%92%d7%9c-%d7%a7%d7%a8%d7%95%d7%99%d7%98%d7%a0%d7%a8%d7%a9%d7%99/,simple,,,,,11,,1,,,11,0,,,,,,,,,,,,,,,,,,,,,
"מילון רפואי חדש; מהדורת תקליטור (CD) / אבן-אודם,יוסף; רותם,יעקב",מילון-רפואי-חדש-מהדורת-תקליטור-cd-אבן-או,,111880,,,publish,,0,"2022-12-25 19:22:58",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/111880.png ! alt :  ! title : 111880.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%99%d7%9c%d7%95%d7%9f-%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%97%d7%93%d7%a9-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%aa-%d7%aa%d7%a7%d7%9c%d7%99%d7%98%d7%95%d7%a8-cd-%d7%90%d7%91%d7%9f-%d7%90%d7%95/,simple,,,,,6,,1,,,6,0,,,,,,,,,,,,,,,,,,,,,
"מדריך בסיסי לגנטיקה והשבחת צמחים - מנורת הפלפל / שיפריס,חן",מדריך-בסיסי-לגנטיקה-והשבחת-צמחים-מנור,,113550,"מנורת הפלפל;העמקת ההיכרות עם הפלפל מבחינה ביולוגית וגנטית, על האפשרויות הטמונות בזן זה, כולל שיטות להשבחת העבודה והאפשרויות עם הפלפל",,publish,,0,"2022-12-25 19:22:59",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/113550.png ! alt :  ! title : 113550.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%91%d7%a1%d7%99%d7%a1%d7%99-%d7%9c%d7%92%d7%a0%d7%98%d7%99%d7%a7%d7%94-%d7%95%d7%94%d7%a9%d7%91%d7%97%d7%aa-%d7%a6%d7%9e%d7%97%d7%99%d7%9d-%d7%9e%d7%a0%d7%95%d7%a8/,simple,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,
"משנתו של המהר""ל מפראג / נהר,אנדרה",משנתו-של-המהרל-מפראג-נהראנדרה,,114311,", מבין הדמויות הזוהרות בעולם היהדות מזדקרת דמותו של המהר""ל מפראג. מסתורין סביב ה'גולם' הידוע, וספרי הגות עמוקים שהפכו לנחלת תלמידי חכמים וחוקרים.
מהי משנתו של ענק רוח זה שהקדים את זמנו, ועיצב רעיונות שחלחלו פנימה למחשבת היהדות הכללית? 
בספר זה מוצגת שיטתו הדיאלקטית של המהר""ל- רבי יהודה ליוואי בן בצלאל מפראג
(1512-1609) כמפתח לזהות תרבותית יהודית. בתבנית משנה זו שלושה צירים: הציר האופקי, המעמיד את האדם מול האדם, באתגר האוטונומיה וההומניזם המשיחי. הציר האנכי, המשתית את הקשר בין האדם לבוראו על יחסיות של תורת ההכרה. ציר האלכסון, המקנה ל'אמצע' מימד ייחודי להשלמת הניגודים ולאיחוד ההפכים מעל תהום השניות, ומשם מקור להרפתקת האמת. בכתיבה שובת לב, אנדרה נהר מחדד, מתוך קטעים רבים ביצירת המהר""ל את המיזוג המקורי של מסורת ומודרניזם, שאפיין ענק זה בתולדות בעלי המחשבה של עם ישראל. תוך ניתוח עמדותיו של המהר""ל על רקע השיטות שקדמו להן וביחס לחכמת העמים מתגלות גישותיו החדשניות של המהר""ל המציבות את משנתו במקום רלוונטי בשיח העיוני של הגות ישראל גם בזמנים מודרניים.

אנדרה נהר (1914- 1988) נחשב לאחד המעצבים המרכזיים של דמותה הרוחנית של יהדות צרפת אחרי מלחמת העולם השנייה. לפני עלייתו ארצה
(1974) הוא כיהן כראש המכון למדעי היהדות באוניברסיטת שטרסבורג. הוא חיבר כעשרים ספרים בתחומי ההגות היהודית, שחלקם תורגם לשפות רבות.",,publish,,0,"2022-12-25 19:23:01",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/114311.png ! alt :  ! title : 114311.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%9e%d7%a9%d7%a0%d7%aa%d7%95-%d7%a9%d7%9c-%d7%94%d7%9e%d7%94%d7%a8%d7%9c-%d7%9e%d7%a4%d7%a8%d7%90%d7%92-%d7%a0%d7%94%d7%a8%d7%90%d7%a0%d7%93%d7%a8%d7%94/,simple,,,,,7,,1,,,7,0,,,,,,,,,,,,,,,,,,,,,
"צ'כיה וסלובקיה במבט יהודי וכללי / לביא,יחזקאל",צכיה-וסלובקיה-במבט-יהודי-וכללי-לביאי,,114650,"מדריך למטייל; מסלולי טיול עם דגש על מקומות הקשורים להיסטוריה היהודית וגדולי ישראל, עם  שפע תמונות צבעוניות, מפות ומידע שימושי",,publish,,0,"2022-12-25 19:22:45",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/114650.png ! alt :  ! title : 114650.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a6%d7%9b%d7%99%d7%94-%d7%95%d7%a1%d7%9c%d7%95%d7%91%d7%a7%d7%99%d7%94-%d7%91%d7%9e%d7%91%d7%98-%d7%99%d7%94%d7%95%d7%93%d7%99-%d7%95%d7%9b%d7%9c%d7%9c%d7%99-%d7%9c%d7%91%d7%99%d7%90%d7%99/,simple,,,,,8,,1,,,8,0,,,,,,,,,,,,,,,,,,,,,
"התמודדות עם אובדן תינוק / לוי,ימין",התמודדות-עם-אובדן-תינוק-לויימין,,116014,", גם בעידן הרפואה המודרנית, עדיין אחוזים רבים של נשים הרות נאלצות לחוות את מותו של תינוקן, בעת ההריון, בלידה או בסמוך לה. מה תעשה אם שאיבדה את תינוקה, איך תתמודד עם הכאב? כיצד תסייע ותתמוך כבן משפחה, כחבר, כיועץ, להורים שאיבדו תינוק?
הרב ימין לוי חווה את הכאב הנורא הזה יחד עם אשתו ושאר ילדיו ומשפחתו.
בספר זה הוא עובר על כל הנוגעים באירוע הקשה של אובדן תינוק, האם האב והמשפחה ומביא את הקשיים איתם מתמודדים אלו בשעתם הקשה ומציע כלים רגשיים, יהודיים ומדעיים, וכולם מעשיים ואנושיים, כיצד להתמודד ולהתגבר על המשבר.",,publish,,0,"2022-12-25 19:22:46",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/116014.png ! alt :  ! title : 116014.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%94%d7%aa%d7%9e%d7%95%d7%93%d7%93%d7%95%d7%aa-%d7%a2%d7%9d-%d7%90%d7%95%d7%91%d7%93%d7%9f-%d7%aa%d7%99%d7%a0%d7%95%d7%a7-%d7%9c%d7%95%d7%99%d7%99%d7%9e%d7%99%d7%9f/,simple,,,,,7,,1,,,7,0,,,,,,,,,,,,,,,,,,,,,
"שנתון סטטיסטי יהודה ושומרון 2002 / סואן,דן; שפר,מיכאל (עורכים)",שנתון-סטטיסטי-יהודה-ושומרון-2002-סואןדן-ש,,116028,"נתונים עדכניים על ההתיישבות היהודית בלמעלה מ- 140 יישובים ביהודה ושומרון, בנושאים  מגוונים: אוכלוסיה, עליה, עבודה, חינוך,בריאות, רמת חיים, סדר ציבורי, בחירות, בנייה, איכות  הסביבה, חקלאות, תעשייה ותחבורה; מלווה גרפים צבעוניים וטבלאות",,publish,,0,"2022-12-25 19:22:47",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/116028.png ! alt :  ! title : 116028.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a9%d7%a0%d7%aa%d7%95%d7%9f-%d7%a1%d7%98%d7%98%d7%99%d7%a1%d7%98%d7%99-%d7%99%d7%94%d7%95%d7%93%d7%94-%d7%95%d7%a9%d7%95%d7%9e%d7%a8%d7%95%d7%9f-2002-%d7%a1%d7%95%d7%90%d7%9f%d7%93%d7%9f-%d7%a9/,simple,,,,,14,,1,,,14,0,,,,,,,,,,,,,,,,,,,,,
"חצרות קופנהגן / כהן רואי,אמיליה",חצרות-קופנהגן-כהן-רואיאמיליה,,116211,"גאורג כהן: במאמץ למנוע מלחמה; שבעה דורות בקופנהגן; פרקי חייו המרתקים של השר  במשרד החוץ הדני משנת 1913 עד 1956, שסייע רבות בהצלת יהודי דנמרק מן הנאצים; כולל  סקירת יהדות דנמרק, וצמונות רבות בשחור-לבן וצבע; מפתח ותקציר באנגלית",,publish,,0,"2022-12-25 19:22:48",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/116211.png ! alt :  ! title : 116211.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%97%d7%a6%d7%a8%d7%95%d7%aa-%d7%a7%d7%95%d7%a4%d7%a0%d7%94%d7%92%d7%9f-%d7%9b%d7%94%d7%9f-%d7%a8%d7%95%d7%90%d7%99%d7%90%d7%9e%d7%99%d7%9c%d7%99%d7%94/,simple,,,,,13,,1,,,13,0,,,,,,,,,,,,,,,,,,,,,
"אתרים ושכונות בירושלים / אקרמן,אדם",אתרים-ושכונות-בירושלים-אקרמןאדם,,116956,"שלל הסברים ותמונות יפהפיות על אתרים שונים ושכונות בירושלים",,publish,,0,"2022-12-25 19:22:49",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/116956.png ! alt :  ! title : 116956.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%90%d7%aa%d7%a8%d7%99%d7%9d-%d7%95%d7%a9%d7%9b%d7%95%d7%a0%d7%95%d7%aa-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%90%d7%a7%d7%a8%d7%9e%d7%9f%d7%90%d7%93%d7%9d/,simple,,,,,9,,1,,,9,0,,,,,,,,,,,,,,,,,,,,,
"עתידה של הכחשה / פינקלקראוט,אלן",עתידה-של-הכחשה-פינקלקראוטאלן,,125387,"התבוננות בשאלת הג'נוסייד
, תופעת הכחשת השואה נקשרת בדמיוננו
לשרידים של הרוע הפאשיסטי שאותו
התרגל כבר העולם כולו לגנות,
אולם היום מדובר כבר
במשהו אחר. בספר 'עתידה של הכחשה',
שנכתב למעלה מעשרים שנה לפני שהכחשת השואה
קיבלה מקום בהצדקת מדיניותה של איראן, בוחן אלן פינקלקראוט איך הפכה
הכחשת השואה מתעמולה ניאו-נאצית לאופנה אינטלקטואלית מכובדת בעלת איצטלה מחקרית
המכנה את עצמה בשם 'רוויזיוניזם'",,publish,,0,"2022-12-25 19:22:50",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/125387.png ! alt :  ! title : 125387.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a2%d7%aa%d7%99%d7%93%d7%94-%d7%a9%d7%9c-%d7%94%d7%9b%d7%97%d7%a9%d7%94-%d7%a4%d7%99%d7%a0%d7%a7%d7%9c%d7%a7%d7%a8%d7%90%d7%95%d7%98%d7%90%d7%9c%d7%9f/,simple,,,,,8,,1,,,8,0,,,,,,,,,,,,,,,,,,,,,
"עד נכון היום (בסדרת ""שברי לוחות: ספרות, אמנות, מחשבה"") / בוזגלו,מאיר",עד-נכון-היום-בסדרת-שברי-לוחות-ספרות-אמ-2,,126839,"פילוסופיה אחרת, ישירה ועדינה, מחשבות מרוכזות הנוגעות בעושרם של חיי אנוש במכחול התפילה; המחבר: בנו של הפייטן הידוע ר' דוד בוזגלו; (בסדרה חדשה: ""שברי לוחות: ספרות, אמנות, מחשבה"")",,publish,,0,"2022-12-25 19:22:51",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/126839.png ! alt :  ! title : 126839.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a2%d7%93-%d7%a0%d7%9b%d7%95%d7%9f-%d7%94%d7%99%d7%95%d7%9d-%d7%91%d7%a1%d7%93%d7%a8%d7%aa-%d7%a9%d7%91%d7%a8%d7%99-%d7%9c%d7%95%d7%97%d7%95%d7%aa-%d7%a1%d7%a4%d7%a8%d7%95%d7%aa-%d7%90%d7%9e-2/,simple,,,,,6,,1,,,6,0,,,,,,,,,,,,,,,,,,,,,
"עד נכון היום (בסדרת ""שברי לוחות: ספרות, אמנות, מחשבה"") / בוזגלו,מאיר",עד-נכון-היום-בסדרת-שברי-לוחות-ספרות-אמ-3,,126840,"פילוסופיה אחרת, ישירה ועדינה, מחשבות מרוכזות הנוגעות בעושרם של חיי אנוש במכחול התפילה; המחבר: בנו של הפייטן הידוע ר' דוד בוזגלו; (בסדרה חדשה: ""שברי לוחות: ספרות, אמנות, מחשבה"")",,publish,,0,"2022-12-25 19:22:52",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/126840.png ! alt :  ! title : 126840.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a2%d7%93-%d7%a0%d7%9b%d7%95%d7%9f-%d7%94%d7%99%d7%95%d7%9d-%d7%91%d7%a1%d7%93%d7%a8%d7%aa-%d7%a9%d7%91%d7%a8%d7%99-%d7%9c%d7%95%d7%97%d7%95%d7%aa-%d7%a1%d7%a4%d7%a8%d7%95%d7%aa-%d7%90%d7%9e-3/,simple,,,,,8,,1,,,8,0,,,,,,,,,,,,,,,,,,,,,
"עד נכון היום (בסדרת ""שברי לוחות: ספרות, אמנות, מחשבה"") / בוזגלו,מאיר",עד-נכון-היום-בסדרת-שברי-לוחות-ספרות-אמ,,126841,", ספר חדש בסדרת ""שברי לוחות"". ""מה צריך להיות העולם כדי שהתפילה תהיה בו מן האפשר?"" זו פילוסופיה אחרת.ישירה.עדינה. מחשבות מרוכזות הנוגעות בעושרם של חיי אנוש במכחול תפילה. מומלץ לקרוא לאט, יותר מפעם אחת. כדי להניח לקטעים להצטרף זה לזה,מעצמם. מאיר בוזגלו, בנו של הפייטן דוד בוזגלו, הוא מרצה בחוג לפילוסופיה באוניברסיטה העברית.",,publish,,0,"2022-12-25 19:22:38",1,open,,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://sefertov.co.il/wp-content/uploads/2022/12/126841.png ! alt :  ! title : 126841.png ! desc :  ! caption : ",,https://sefertov.co.il/product/%d7%a2%d7%93-%d7%a0%d7%9b%d7%95%d7%9f-%d7%94%d7%99%d7%95%d7%9d-%d7%91%d7%a1%d7%93%d7%a8%d7%aa-%d7%a9%d7%91%d7%a8%d7%99-%d7%9c%d7%95%d7%97%d7%95%d7%aa-%d7%a1%d7%a4%d7%a8%d7%95%d7%aa-%d7%90%d7%9e/,simple,,,,,10,,1,,,10,0,,,,,,,,,,,,,,,,,,,,,
